pid,year,team,leag,ppg,rpg,apg
MOGUSLE01,1948,TOT,N,10.01923077,0,2

MOGUSLE01,1948,INJ,N,15.94736842,0,3.894736842

MOGUSLE01,1948,FTW,N,8.65,0,1.35

MOGUSLE01,1948,BA1,N,3.461538462,0,0.230769231

MORGEEL01,1948,PH1,N,2.1,0,0.35

MUSIAN01,1948,PH1,N,8.24137931,0,1.396551724

NAGYFR01,1948,INJ,N,5.06,0,1.36

NAPOLPA01,1948,INJ,N,0,0,0

NICHOJA01,1948,WSC,N,11.70588235,0,1.647058824

NIEMIJO01,1948,FTW,N,6.581818182,0,1.745454545

NOELPA01,1948,NYK,N,3.765957447,0,0.70212766

NORLAJO01,1948,WSC,N,7.4,0,1.433333333

NOSTRGE01,1948,TOT,N,9.816666667,0,1.566666667

NOSTRGE01,1948,BOS,N,9.814814815,0,1.407407407

NOSTRGE01,1948,PRO,N,9.818181818,0,1.696969697

NOSZKST01,1948,BOS,N,2.5,0,0.833333333

NOVAKMI01,1948,ROC,N,5.333333333,0,1.866666667

OBRIBO01,1948,PH1,N,0,0,0.5

OBRIBO01,1948,SL1,N,2.125,0,0.125

OBRIBO01,1948,TOT,N,1.333333333,0,0.375

OCONDE01,1948,BOS,N,9.714285714,0,3.095238095

OGRAFR01,1948,PRO,N,4.764705882,0,1.470588235

OGRAFR01,1948,TOT,N,4.659574468,0,1.446808511

OGRAFR01,1948,SL1,N,4.6,0,1.433333333

OKEEDI01,1948,WSC,N,3.82,0,0.86

PAINEFR01,1948,PRO,N,2.333333333,0,0.333333333

PALMEJO01,1948,NYK,N,12.31034483,0,1.862068966

PARHAES01,1948,ST1,N,5.733333333,0,2.516666667

PASSAMA01,1948,INJ,N,1.631578947,0,0.894736842

PELKIJA01,1948,FTW,N,8.857142857,0,2.285714286

PELKIJA01,1948,BA1,N,11.825,0,2.475

PELKIJA01,1948,TOT,N,11.05555556,0,2.425925926

PHILLAN01,1948,CH1,N,11.96666667,0,5.316666667

POLLAJI01,1948,MIE,N,14.79245283,0,2.679245283

PUGHLE01,1948,PRO,N,7.683333333,0,0.983333333

PUGHRO01,1948,TOT,N,1.391304348,0,0.391304348

PUGHRO01,1948,INJ,N,0,0,0.333333333

PUGHRO01,1948,FTW,N,2.25,0,0.25

PUGHRO01,1948,PH1,N,1.538461538,0,0.461538462

PUTMADO01,1948,ST1,N,4.203389831,0,2.372881356

RADERHO01,1948,BA1,N,1.307692308,0,1.076923077

RAMSERA01,1948,BA1,N,0,0,0

REISEJO01,1948,BA1,N,10.98245614,0,2.315789474

RIEBEME01,1948,PRO,N,6.1,0,0.9

RIEBEME01,1948,BOS,N,10.96969697,0,2.878787879

RIEBEME01,1948,TOT,N,9.837209302,0,2.418604651

RISENAR01,1948,ROC,N,16.58333333,0,1.666666667

RITTEGO01,1948,NYK,N,6.127272727,0,1.036363636

ROBBILE01,1948,PRO,N,1.8125,0,0.75

ROBERBI01,1948,CH1,N,0,0,0

ROBERBI01,1948,TOT,N,4.44,0,0.82

ROBERBI01,1948,BOS,N,3.115384615,0,0.5

ROBERBI01,1948,SL1,N,6.318181818,0,1.272727273

ROCHARE01,1948,ST1,N,10.48275862,0,2.706896552

ROLLIKE01,1948,CH1,N,6.186440678,0,2.830508475

ROTHEIR01,1948,NYK,N,5.924528302,0,1.283018868

ROUXGI01,1948,SL1,N,1.947368421,0,0.578947368

ROUXGI01,1948,PRO,N,1.923076923,0,0.346153846

ROUXGI01,1948,TOT,N,1.933333333,0,0.444444444

RULLOJE01,1948,PH1,N,3.512820513,0,1.230769231

SADOWED01,1948,PH1,N,15.33333333,0,2.666666667

SAILOKE01,1948,PRO,N,15.77192982,0,3.666666667

SCHAEHE01,1948,MIE,N,10.37931034,0,3.189655172

SCHARBE01,1948,PRO,N,0,0,0

SCHNEOT01,1948,TOT,N,6.395348837,0,1.488372093

SCHNEOT01,1948,SL1,N,8.65,0,2.25

SCHNEOT01,1948,PRO,N,4.434782609,0,0.826086957

SCHULDI01,1948,WSC,N,3.9,0,1.06

SCOLAFR01,1948,WSC,N,11.20833333,0,2.083333333

SEMINJI01,1948,BOS,N,7.879310345,0,3.948275862

SENESGE01,1948,PH1,N,6.45,0,3.883333333

SHANNEA01,1948,PRO,N,3.777777778,0,1.481481481

SHANNEA01,1948,TOT,N,3.34375,0,1.375

SHANNEA01,1948,BOS,N,0,0,0.8

SHANNHO01,1948,PRO,N,13.38181818,0,2.272727273

SHRIDDI01,1948,NYK,N,0,0,0.5

SIMMOCO01,1948,BA1,N,12.98333333,0,1.933333333

SMAWLBE01,1948,ST1,N,15.49152542,0,3.101694915

SMILEJA01,1948,FTW,N,6.677966102,0,2.338983051

SMITHDO03,1948,MIE,N,0,0,0.25

SPEAROD01,1948,CH1,N,9.315789474,0,1.701754386

SPECTAR01,1948,BOS,N,5.491525424,0,1.305084746

SPRINJI01,1948,INJ,N,0,0,0

SPRUIJI01,1948,INJ,N,2,0,0

STUMPGE01,1948,BOS,N,8.535714286,0,1

STUTZST01,1948,BA1,N,6.322033898,0,1.389830508

TANNESI01,1948,TOT,N,8.5,0,2.717391304

TANNESI01,1948,BA1,N,9.571428571,0,3.857142857

TANNESI01,1948,NYK,N,8.03125,0,2.21875

TIDRIHO01,1948,BA1,N,9.698113208,0,1.698113208

TIDRIHO01,1948,TOT,N,9.049180328,0,1.655737705

TIDRIHO01,1948,INJ,N,4.75,0,1.375

TINGLJA01,1948,MIE,N,0,0,0.5

TONKOAN01,1948,PRO,N,2.588235294,0,0.588235294

TOOMAJA01,1948,WSC,N,1.923076923,0,0.076923077

TOOMAJA01,1948,TOT,N,2.777777778,0,0.333333333

TOOMAJA01,1948,BA1,N,3.260869565,0,0.47826087

TORGOIR01,1948,BA1,N,4.586206897,0,1.103448276

TORGOIR01,1948,TOT,N,4,0,1.047619048

TORGOIR01,1948,PH1,N,2.692307692,0,0.923076923

TOUGHBO01,1948,FTW,N,8.79245283,0,1.867924528

TOWERWI01,1948,FTW,N,7.454545455,0,1.590909091

TOWERWI01,1948,TOT,N,10.01666667,0,2.85

TOWERWI01,1948,INJ,N,11.5,0,3.578947368

TRIPTDI01,1948,FTW,N,6.072727273,0,1.745454545

VANBRBU01,1948,NYK,N,7.033898305,0,2.423728814

VANCEGE01,1948,CH1,N,10.26785714,0,2.982142857

WALKEBR01,1948,PRO,N,8.322033898,0,1.152542373

WANZEBO01,1948,ROC,N,10.21666667,0,3.1

WEHRDI01,1948,INJ,N,1.333333333,0,0.333333333

WILCUDC01,1948,ST1,N,2.318181818,0,1.409090909

WILLIWA02,1948,FTW,N,4.056603774,0,1.547169811

ZASLOMA01,1948,CH1,N,20.63793103,0,2.568965517

ZUNICMA01,1948,WSC,N,4.875,0,0.892857143

ARMSTPA01,1949,FTW,N,7.26984127,0,2.793650794

BARKECL01,1949,INI,N,5.693877551,0,2.224489796

BARNHLE01,1949,CH1,N,6.537313433,0,2.089552239

BARTEED01,1949,NYK,N,2,0,0

BARTEED01,1949,TOT,N,4.2,0,1.333333333

BARTEED01,1949,DN1,N,4.538461538,0,1.538461538

BEARDRA01,1949,INI,N,14.91666667,0,3.883333333

BERCEGE01,1949,TRI,N,3.333333333,0,0.666666667

BLACKCH01,1949,AND,N,9.620689655,0,3.034482759

BLACKCH01,1949,FTW,N,10.61111111,0,2.083333333

BLACKCH01,1949,TOT,N,10.16923077,0,2.507692308

BOBBNE01,1949,PH1,N,4.245614035,0,0.807017544

BORNHJA01,1949,PH1,N,4.233333333,0,0.666666667

BORYLVI01,1949,NYK,N,10.37288136,0,1.610169492

BOVENDO01,1949,WAT,N,10.58064516,0,2.209677419

BOYKOHA01,1949,WAT,N,12.7704918,0,2.442622951

BRADLJO01,1949,CH1,N,1.891304348,0,0.782608696

BRANNBO01,1949,SHE,N,12.08474576,0,3.474576271

BRAUNCA01,1949,NYK,N,15.3880597,0,3.686567164

BRIANFR01,1949,AND,N,17.78125,0,2.953125

BROOKPR01,1949,ROC,N,4.857142857,0,0.142857143

BROWNBO01,1949,DN1,N,11.67741935,0,1.629032258

BROWNJI01,1949,DN1,N,1.516129032,0,0.258064516

BUDKOWA01,1949,BA1,N,9.015151515,0,2.212121212

BURMAJA01,1949,SHE,N,9.803278689,0,2.93442623

BYRNETO01,1949,BA1,N,6.169811321,0,1.660377358

CALHOBI01,1949,ROC,N,9.032258065,0,1.85483871

CARLSDO01,1949,MIE,N,4.684210526,0,1.333333333

CARPEBO01,1949,FTW,N,9.303030303,0,1.393939394

CARTEJA01,1949,AND,N,3.454545455,0,0.727272727

CARTEJA01,1949,TOT,N,3.416666667,0,1

CARTEJA01,1949,DN1,N,3.384615385,0,1.230769231

CERVIAL01,1949,SYR,N,10.23214286,0,4.714285714

CHANEJO01,1949,TRI,N,4.666666667,0,2.5

CHANEJO01,1949,SHE,N,4.2,0,0.5

CHANEJO01,1949,TOT,N,4.375,0,1.25

CHOLLLE01,1949,SYR,N,3.204081633,0,0.755102041

CLOSSBI01,1949,AND,N,11.75,0,2.5

CLOYDPA01,1949,BA1,N,1.666666667,0,0.333333333

CLOYDPA01,1949,TOT,N,2.714285714,0,0.285714286

CLOYDPA01,1949,WAT,N,3.5,0,0.25

COLEMJA01,1949,ROC,N,8.676470588,0,2.25

COOKBO01,1949,SHE,N,11.50980392,0,3.098039216

CORLERA01,1949,SYR,N,5.15,0,1.816666667

COTTOJA01,1949,DN1,N,5.111111111,0,1.203703704

CROCKDI01,1949,DN1,N,13.64150943,0,1.603773585

CROSSFR01,1949,PH1,N,7.015625,0,2.3125

CURRAFR01,1949,ROC,N,5.984848485,0,1.075757576

DARDEJI01,1949,DN1,N,8.115384615,0,2.576923077

DAVIEBO01,1949,ROC,N,13.984375,0,4.59375

DILLOJO01,1949,WSC,N,1.636363636,0,0.227272727

DODDEA01,1949,DN1,N,1.666666667,0,0.666666667

DOLHOJO01,1949,BA1,N,6.921875,0,2.421875

DOLLBO01,1949,BOS,N,6.70212766,0,2.29787234

DONOVHA01,1949,NYK,N,5.622222222,0,0.844444444

DUNCAAN01,1949,ROC,N,4.626865672,0,0.626865672

EDDLETH01,1949,TRI,N,12.90625,0,2.21875

ENGLUGE01,1949,TRI,N,7.454545455,0,1.090909091

ENGLUGE01,1949,BOS,N,8.166666667,0,0.708333333

ENGLUGE01,1949,TOT,N,7.826086957,0,0.891304348

EVANSBO01,1949,INI,N,3.021276596,0,1.170212766

EZERSJO01,1949,TOT,N,7.648148148,0,1.592592593

EZERSJO01,1949,BOS,N,6.6875,0,1.375

EZERSJO01,1949,BA1,N,8.052631579,0,1.684210526

FEERIBO01,1949,WSC,N,8.05,0,2.116666667

FEIGEGE01,1949,BA1,N,3,0,0.833333333

FERRIAR01,1949,MIE,N,5.396825397,0,1.507936508

FLEISJE01,1949,PH1,N,4.569230769,0,1.815384615

FULKSJO01,1949,PH1,N,14.19117647,0,0.823529412

GABORBI01,1949,SYR,N,10.875,0,1.928571429

GAINEEL01,1949,WAT,N,1.6,0,0.466666667

GALLAHA01,1949,NYK,N,11.80882353,0,0.823529412

GARDNVE01,1949,PH1,N,13.53968254,0,1.888888889

GATESFR01,1949,AND,N,4.484375,0,1.421875

GIBSODE01,1949,TRI,N,6.386363636,0,2.863636364

GIBSOWA01,1949,BOS,N,3.5,0,0.5

GIBSOWA01,1949,WAT,N,5.633333333,0,1.2

GIBSOWA01,1949,TOT,N,5.5,0,1.15625

GILMUCH01,1949,WSC,N,6.147058824,0,1.588235294

GLICKNO01,1949,MIE,N,2,0,0

GORDOPA01,1949,BA1,N,0,0,0.75

GRABOJO01,1949,CH1,N,3.561403509,0,0.649122807

GRANTBU01,1949,MIE,N,2.6,0,0.542857143

GRATEDO01,1949,SHE,N,2,0,1.5

GROZAAL01,1949,INI,N,23.375,0,2.53125

GUOKAAL01,1949,PH1,N,1.0625,0,0.625

GUOKAAL01,1949,TOT,N,3.754385965,0,1.666666667

GUOKAAL01,1949,DN1,N,4.804878049,0,2.073170732

HAHNBO01,1949,CH1,N,0,0,0.1

HALBECH01,1949,WSC,N,4.823529412,0,1.308823529

HALEBR01,1949,INI,N,10.265625,0,3.53125

HAMILDA01,1949,WAT,N,1.785714286,0,1.214285714

HANNUAL01,1949,SYR,N,7.53125,0,2.015625

HARGIJO01,1949,AND,N,10.71666667,0,1.7

HARRIBO01,1949,FTW,N,7.677419355,0,2.080645161

HARRIBO02,1949,MIE,N,4.545454545,0,1.984848485

HASSEBI01,1949,TRI,N,8.944444444,0,3.777777778

HASSEBI01,1949,MIE,N,2.642857143,0,1.642857143

HASSEBI01,1949,TOT,N,4.533333333,0,2.283333333

HAWKIMA01,1949,INI,N,3.897435897,0,1.307692308

HENRYBI01,1949,TOT,N,4.698412698,0,0.761904762

HENRYBI01,1949,TRI,N,4.315789474,0,0.473684211

HENRYBI01,1949,FTW,N,4.863636364,0,0.886363636

HERMABI01,1949,DN1,N,4.307692308,0,1.153846154

HERMSCL01,1949,CH1,N,8.134328358,0,1.462686567

HERTZSI01,1949,BOS,N,10.19117647,0,2.941176471

HOFFMPA01,1949,BA1,N,14.43333333,0,2.683333333

HOLLAJO01,1949,INI,N,6.0625,0,2.03125

HOLZMRE01,1949,ROC,N,8.176470588,0,2.941176471

JAMESGE01,1949,NYK,N,1.793103448,0,0.689655172

JANOTHO01,1949,BA1,N,3.444444444,0,0.444444444

JAROSTO01,1949,MIE,N,3.93442623,0,0.983606557

JEANNBU01,1949,BA1,N,5.216216216,0,2.513513514

JOHNSAR01,1949,ROC,N,7.323529412,0,2.073529412

JOHNSDA01,1949,FTW,N,7.90625,0,2.09375

JOHNSDA01,1949,AND,N,9.628571429,0,2.971428571

JOHNSDA01,1949,TOT,N,8.805970149,0,2.552238806

JONESWA02,1949,INI,N,12.51666667,0,3.233333333

JORGENO01,1949,SHE,N,13.03703704,0,1.666666667

KAFTAGE01,1949,BOS,N,9.709090909,0,2.636363636

KATKALE01,1949,WSC,N,4.37037037,0,1.259259259

KERRIJA01,1949,TRI,N,6.5,0,2

KERRIJA01,1949,FTW,N,7.140625,0,1.71875

KERRIJA01,1949,TOT,N,7.102941176,0,1.735294118

KINNEBO01,1949,BOS,N,11.11666667,0,1.666666667

KIRKWA01,1949,AND,N,4.576923077,0,1.653846154

KIRKWA01,1949,TOT,N,6.017241379,0,1.775862069

KIRKWA01,1949,TRI,N,7.1875,0,1.875

KLIERLE01,1949,FTW,N,6.893939394,0,1.833333333

KLUEHDU01,1949,DN1,N,10.03030303,0,1.909090909

KLUEHDU01,1949,FTW,N,7.578947368,0,1.473684211

KLUEHDU01,1949,TOT,N,9.134615385,0,1.75

KNORELE01,1949,BA1,N,0,0,0

KOMENMI01,1949,AND,N,9.90625,0,1.9375

KUBIALE01,1949,WAT,N,11.4516129,0,3.241935484

KUDELFR01,1949,CH1,N,6.661538462,0,2.030769231

LAUTEWA01,1949,SHE,N,4.327272727,0,1.327272727

LAVELTO01,1949,BOS,N,8.785714286,0,0.714285714

LEEDEED01,1949,BOS,N,8.921875,0,2.03125

LEVANAN01,1949,SYR,N,5.533333333,0,2.6

LEWISFR02,1949,PH1,N,3.375,0,0.4375

LEWISFR02,1949,BA1,N,3.5,0,1

LEWISFR02,1949,TOT,N,3.441176471,0,0.735294118

LIVINRO01,1949,TOT,N,8.296296296,0,2.611111111

LIVINRO01,1949,PH1,N,9.552631579,0,3.078947368

LIVINRO01,1949,BA1,N,5.3125,0,1.5

LOGANJO01,1949,ST1,N,12.17741935,0,3.870967742

LUMPPRA01,1949,NYK,N,4.620689655,0,1.551724138

MACAUED01,1949,ST1,N,16.13432836,0,2.985074627

MACKNJO01,1949,SYR,N,7.440677966,0,1.101694915

MAHNKJO01,1949,FTW,N,3.5,0,1

MAHNKJO01,1949,BOS,N,4.625,0,1.75

MAHNKJO01,1949,TRI,N,6.194444444,0,1.777777778

MAHNKJO01,1949,TOT,N,5.5,0,1.741935484

MANDIJO01,1949,TOT,N,2.64,0,0.32

MANDIJO01,1949,BA1,N,1.333333333,0,0.333333333

MANDIJO01,1949,WSC,N,2.818181818,0,0.318181818

MARTISL01,1949,MIE,N,4.044776119,0,2.208955224

MAUGHAR01,1949,ST1,N,7.014705882,0,1.485294118

MAZZAMA01,1949,SHE,N,3.769230769,0,1.115384615

MCCARMI01,1949,BA1,N,1.333333333,0,0.333333333

MCCARMI01,1949,SL1,N,0,0,0.4

MCCARMI01,1949,TOT,N,1.125,0,0.375

MCGUIDI01,1949,NYK,N,8.588235294,0,5.676470588

MCKINHO01,1949,WSC,N,9.283018868,0,1.660377358

MCMULMA01,1949,INI,N,5.568965517,0,1.5

MEHENDI01,1949,WAT,N,14.38709677,0,3.080645161

MENKEKE01,1949,WAT,N,2.5,0,1.166666667

MIASEST01,1949,CH1,N,7.323529412,0,1.102941176

MIKANED01,1949,TOT,N,4.153846154,0,0.646153846

MIKANED01,1949,CH1,N,5.095238095,0,0.666666667

MIKANED01,1949,ROC,N,3.704545455,0,0.636363636

MIKANGE01,1949,MIE,N,27.42647059,0,2.897058824

MIKKEVE01,1949,MIE,N,11.63235294,0,1.808823529

MIKSIAL01,1949,WAT,N,3.375,0,0.5

MITCHMU01,1949,AND,N,0,0,1

MOGUSLE01,1949,PH1,N,8.78125,0,1.546875

MORRIMA01,1949,SHE,N,12.59677419,0,3.129032258

MULLAJO01,1949,BOS,N,0,0,1.405405405

NAGELJE01,1949,FTW,N,0,0,1.285714286

NICHOJA01,1949,TRI,N,13.11111111,0,3.388888889

NICHOJA01,1949,WSC,N,13.12244898,0,1.653061224

NICHOJA01,1949,TOT,N,13.11940299,0,2.119402985

NIEMIJO01,1949,TOT,N,5.4,0,1.933333333

NIEMIJO01,1949,AND,N,5.172413793,0,1.896551724

NIEMIJO01,1949,FTW,N,5.612903226,0,1.967741935

NOELPA01,1949,NYK,N,3.830769231,0,1.030769231

NOLANJI01,1949,PH1,N,1.6,0,0.8

NORLAJO01,1949,WSC,N,6.275,0,0.825

NOSTRGE01,1949,TRI,N,12,0,1

NOSTRGE01,1949,CH1,N,2.555555556,0,0.305555556

NOSTRGE01,1949,BOS,N,6,0,0.944444444

NOSTRGE01,1949,TOT,N,3.854545455,0,0.527272727

NOVAKMI01,1949,TOT,N,1.65,0,1.016666667

NOVAKMI01,1949,PH1,N,1.745454545,0,1.036363636

NOVAKMI01,1949,ROC,N,0,0,0.8

OCONDE01,1949,SL1,N,3.833333333,0,1.125

OCONDE01,1949,BOS,N,4.783783784,0,1.72972973

OCONDE01,1949,TOT,N,4.409836066,0,1.491803279

ODONAN01,1949,BA1,N,3.6,0,0.68

OKEEDI01,1949,WSC,N,6.970588235,0,1.088235294

OLDHAJO01,1949,FTW,N,6.050847458,0,1.677966102

OLLRIGE01,1949,WAT,N,3.142857143,0,1.714285714

ORRJO01,1949,TOT,N,2.705882353,0,0.588235294

ORRJO01,1949,SL1,N,1.904761905,0,0.285714286

ORRJO01,1949,WAT,N,4,0,1.076923077

OTTENDO01,1949,TRI,N,12.08695652,0,1.586956522

OTTENDO01,1949,TOT,N,12.890625,0,1.421875

OTTENDO01,1949,WSC,N,14.94444444,0,1

OTTENMA01,1949,TOT,N,2.406779661,0,0.610169492

OTTENMA01,1949,TRI,N,3.25,0,0.916666667

OTTENMA01,1949,SL1,N,2.191489362,0,0.531914894

OWENSJA01,1949,TRI,N,4.769230769,0,1.230769231

OWENSJA01,1949,TOT,N,3.93442623,0,1.196721311

OWENSJA01,1949,AND,N,3.314285714,0,1.171428571

PARHAES01,1949,ST1,N,5.484848485,0,2

PARKIJA01,1949,INI,N,0,0,0.5

PARSLCH01,1949,PH1,N,2.444444444,0,0.888888889

PATRIST01,1949,TOT,N,6.056603774,0,1.396226415

PATRIST01,1949,SHE,N,4.894736842,0,1.736842105

PATRIST01,1949,WAT,N,6.705882353,0,1.205882353

PAYAKJO01,1949,PH1,N,2.176470588,0,0.470588235

PAYAKJO01,1949,WAT,N,8,0,2.228571429

PAYAKJO01,1949,TOT,N,6.096153846,0,1.653846154

PERKIWA01,1949,TRI,N,6.183333333,0,1.9

PETERED01,1949,SYR,N,7.177419355,0,0.532258065

PHELAJA01,1949,WAT,N,4.066666667,0,1.066666667

PHELAJA01,1949,SHE,N,4.125,0,1.025

PHELAJA01,1949,TOT,N,4.109090909,0,1.036363636

PHILLAN01,1949,CH1,N,11.66153846,0,5.8

POLLAJI01,1949,MIE,N,14.74242424,0,3.818181818

PRITCJO01,1949,WAT,N,3.142857143,0,1.142857143

PUGHLE01,1949,BA1,N,4.482142857,0,0.285714286

PUTMADO01,1949,ST1,N,2.368421053,0,1.578947368

RATKOGE01,1949,SYR,N,8.629032258,0,2

RAYDO01,1949,TRI,N,5.967213115,0,0.983606557

REISEJO01,1949,WSC,N,9.044776119,0,2.597014925

RISENAR01,1949,ROC,N,10.08064516,0,1.483870968

RITTEGO01,1949,NYK,N,5.241935484,0,0.822580645

ROBERBI01,1949,ST1,N,2.71641791,0,0.358208955

ROCHARE01,1949,ST1,N,11.84615385,0,2.384615385

ROLLIKE01,1949,CH1,N,5.363636364,0,1.984848485

ROYERBO01,1949,DN1,N,4.69047619,0,2.023809524

RULLOJE01,1949,PH1,N,1.75,0,0.5

SADOWED01,1949,PH1,N,8.588235294,0,2.294117647

SADOWED01,1949,TOT,N,12.63768116,0,1.971014493

SADOWED01,1949,BA1,N,13.96153846,0,1.865384615

SAILOKE01,1949,DN1,N,17.31578947,0,4.01754386

SAULFR01,1949,ROC,N,3.714285714,0,0.571428571

SCHAEHE01,1949,MIE,N,5.076923077,0,3.123076923

SCHATMA01,1949,BA1,N,3.382352941,0,1.117647059

SCHAUFR01,1949,FTW,N,14.29411765,0,2.588235294

SCHAYDO01,1949,SYR,N,16.75,0,4.046875

SCHOOMI01,1949,SHE,N,8,0,1.35483871

SCHULDI01,1949,TRI,N,5.125,0,1

SCHULDI01,1949,WSC,N,3.307692308,0,0.769230769

SCHULDI01,1949,SHE,N,4.310344828,0,1.655172414

SCHULDI01,1949,TOT,N,4.18,0,1.32

SCHULHO01,1949,TOT,N,8.268656716,0,2.52238806

SCHULHO01,1949,FTW,N,8.46875,0,2.53125

SCHULHO01,1949,AND,N,8.085714286,0,2.514285714

SCOLAFR01,1949,WSC,N,13.03030303,0,2.651515152

SEEWA01,1949,WAT,N,5.245901639,0,2.344262295

SELBOGL01,1949,SHE,N,3.230769231,0,1.769230769

SELTZRO01,1949,AND,N,7.823529412,0,1.882352941

SEMINJI01,1949,BOS,N,4.8,0,3.830769231

SENESGE01,1949,PH1,N,8.985294118,0,3.882352941

SEYMOPA01,1949,SYR,N,7.677419355,0,3.048387097

SHAEFCA01,1949,INI,N,3.488372093,0,0.930232558

SHANNHO01,1949,BOS,N,8.76119403,0,2.597014925

SHIPPCH01,1949,WAT,N,4.652173913,0,2

SIMMOCO01,1949,NYK,N,11.33333333,0,1.7

SMAWLBE01,1949,ST1,N,13.67213115,0,3.524590164

SMILEJA01,1949,WAT,N,6.553191489,0,3.127659574

SMILEJA01,1949,TOT,N,5.627118644,0,2.728813559

SMILEJA01,1949,AND,N,2,0,1.166666667

SOBEKGE01,1949,SHE,N,5.766666667,0,1.583333333

SPEAROD01,1949,CH1,N,10.47058824,0,2.338235294

SPECTAR01,1949,BOS,N,0,0,0.428571429

STANCED01,1949,AND,N,9.140350877,0,1.175438596

STUMPGE01,1949,TOT,N,3.326530612,0,0.897959184

STUMPGE01,1949,MIE,N,2.652173913,0,1

STUMPGE01,1949,WAT,N,3.923076923,0,0.807692308

TODORMA01,1949,SL1,N,6.928571429,0,1.357142857

TODORMA01,1949,TRI,N,13.62745098,0,3.68627451

TODORMA01,1949,TOT,N,12.18461538,0,3.184615385

TOOMAJA01,1949,DN1,N,9.580645161,0,1.516129032

TOUGHBO01,1949,TOT,N,4.24137931,0,1.310344828

TOUGHBO01,1949,BA1,N,3.375,0,0.25

TOUGHBO01,1949,WAT,N,4.571428571,0,1.714285714

TOWERWI01,1949,BA1,N,8.779411765,0,2.088235294

TRIPTDI01,1949,BA1,N,0,0,0.25

VANBRBU01,1949,NYK,N,3.678571429,0,1.392857143

VANCEGE01,1949,TRI,N,8.742857143,0,3.457142857

VANDEER01,1949,NYK,N,10.02380952,0,1.857142857

VOLKEFL01,1949,INI,N,2.411764706,0,0.411764706

VOLKEFL01,1949,DN1,N,9.621621622,0,2.837837838

VOLKEFL01,1949,TOT,N,7.351851852,0,2.074074074

VONNIST01,1949,BA1,N,5.305084746,0,2.423728814

WAGERCL01,1949,FTW,N,2.26984127,0,1.428571429

WAGNEDA01,1949,SHE,N,6.272727273,0,1.636363636

WALKEBR01,1949,BOS,N,7.470588235,0,1.602941176

WALTHPA01,1949,MIE,N,3.409090909,0,0.454545455

WALTHPA01,1949,TOT,N,5.490566038,0,1.056603774

WALTHPA01,1949,INI,N,6.967741935,0,1.483870968

WANZEBO01,1949,ROC,N,11.80597015,0,3.194029851

WIERMU01,1949,TRI,N,7.660714286,0,1.910714286

WILCUDC01,1949,ST1,N,2.081081081,0,1.324324324

WOODBO01,1949,SHE,N,1.166666667,0,0.166666667

ZASLOMA01,1949,CH1,N,16.39705882,0,2.279411765

ARIZIPA01,1950,PH1,N,17.24615385,9.846153846,2.123076923

ARMSTPA01,1950,FTW,N,5.315789474,2.342105263,2.026315789

BARKECL01,1950,INI,N,2.714285714,1.785714286,2.053571429

BARNHLE01,1950,INI,N,8.029411765,4.352941176,3.205882353

BARTEED01,1950,WSC,N,4.235294118,4.941176471,0.705882353

BEACHED01,1950,TRI,N,1.833333333,2.083333333,0.25

BEARDRA01,1950,INI,N,16.83333333,3.803030303,4.818181818

BLEVILE01,1950,INI,N,0,0.666666667,0.333333333

BOBBNE01,1950,PH1,N,2.79245283,1.905660377,1.547169811

BORSACO01,1950,PH1,N,2.666666667,1,0.166666667

BORYLVI01,1950,NYK,N,14.87878788,3.772727273,2.757575758

BOYKOHA01,1950,TRI,N,6.791666667,4.583333333,1.25

BRIANFR01,1950,TRI,N,16.82352941,3.588235294,3.911764706

BUDKOWA01,1950,BA1,N,7.75,7.0625,2.109375

BURRIAR01,1950,FTW,N,2.333333333,3.212121212,0.818181818

BYRNETO01,1950,TRI,N,4.604166667,1.5,1.4375

CALABGE01,1950,SYR,N,4.369565217,1.413043478,1.413043478

CALHOBI01,1950,ROC,N,7.742424242,3.015151515,1.5

CARLSDO01,1950,WSC,N,4.666666667,1.666666667,2.111111111

CARPEBO01,1950,TRI,N,5.767857143,4.089285714,1.410714286

CERVIAL01,1950,SYR,N,8.641509434,2.867924528,3.924528302

CHOLLLE01,1950,SYR,N,1.714285714,1.071428571,0.857142857

CHRISCA01,1950,TRI,N,6.611940299,7.805970149,2.402985075

CLIFTNA01,1950,NYK,N,8.646153846,7.553846154,2.492307692

CLOSSBI01,1950,PH1,N,8.769230769,6.169230769,1.692307692

